    -53, FFCB, -3.310850
    -46, FFD2, -3.269795
    -44, FFD4, -3.258065
    -50, FFCE, -3.293255
    -57, FFC7, -3.334311
    -58, FFC6, -3.340176
    -56, FFC8, -3.328446
    -65, FFBF, -3.381232
    -76, FFB4, -3.445748
    -82, FFAE, -3.480938
    -82, FFAE, -3.480938
    -88, FFA8, -3.516129
    -88, FFA8, -3.516129
    -78, FFB2, -3.457478
    -83, FFAD, -3.486804
   -104, FF98, -3.609971
   -124, FF84, -3.727273
   -129, FF7F, -3.756598
   -121, FF87, -3.709677
   -116, FF8C, -3.680352
   -103, FF99, -3.604105
   -115, FF8D, -3.674487
   -140, FF74, -3.821114
   -147, FF6D, -3.862170
   -136, FF78, -3.797654
   -121, FF87, -3.709677
    -92, FFA4, -3.539589
    -94, FFA2, -3.551320
   -126, FF82, -3.739003
   -133, FF7B, -3.780059
   -114, FF8E, -3.668622
   -100, FF9C, -3.586510
   -121, FF87, -3.709677
   -135, FF79, -3.791789
   -120, FF88, -3.703812
   -104, FF98, -3.609971
   -107, FF95, -3.627566
   -130, FF7E, -3.762463
   -156, FF64, -3.914956
   -146, FF6E, -3.856305
   -107, FF95, -3.627566
    -99, FF9D, -3.580645
   -120, FF88, -3.703812
   -155, FF65, -3.909091
   -164, FF5C, -3.961877
   -123, FF85, -3.721408
   -100, FF9C, -3.586510
   -106, FF96, -3.621701
    -98, FF9E, -3.574780
    -74, FFB6, -3.434018
    -61, FFC3, -3.357771
    -56, FFC8, -3.328446
    -50, FFCE, -3.293255
    -40, FFD8, -3.234604
    -28, FFE4, -3.164223
    -36, FFDC, -3.211144
    -50, FFCE, -3.293255
    -55, FFC9, -3.322581
    -65, FFBF, -3.381232
    -71, FFB9, -3.416422
    -54, FFCA, -3.316715
    -37, FFDB, -3.217009
    -38, FFDA, -3.222874
    -45, FFD3, -3.263930
    -30, FFE2, -3.175953
    -17, FFEF, -3.099707
    -27, FFE5, -3.158358
    -68, FFBC, -3.398827
    -84, FFAC, -3.492669
    -76, FFB4, -3.445748
    -65, FFBF, -3.381232
    -57, FFC7, -3.334311
   -101, FF9B, -3.592375
   -148, FF6C, -3.868035
   -147, FF6D, -3.862170
   -129, FF7F, -3.756598
    -99, FF9D, -3.580645
    -56, FFC8, -3.328446
    -57, FFC7, -3.334311
    -67, FFBD, -3.392962
    -76, FFB4, -3.445748
   -107, FF95, -3.627566
   -114, FF8E, -3.668622
    -91, FFA5, -3.533724
    -77, FFB3, -3.451613
    -67, FFBD, -3.392962
    -69, FFBB, -3.404692
    -71, FFB9, -3.416422
    -70, FFBA, -3.410557
    -83, FFAD, -3.486804
    -69, FFBB, -3.404692
    -19, FFED, -3.111437
     43, 002B, -2.747801
     80, 0050, -2.530792
     91, 005B, -2.466276
     93, 005D, -2.454545
     98, 0062, -2.425220
     93, 005D, -2.454545
     77, 004D, -2.548387
     54, 0036, -2.683285
     44, 002C, -2.741935
     60, 003C, -2.648094
     93, 005D, -2.454545
    124, 007C, -2.272727
    152, 0098, -2.108504
    181, 00B5, -1.938416
    204, 00CC, -1.803519
    220, 00DC, -1.709677
    227, 00E3, -1.668622
    217, 00D9, -1.727273
    192, 00C0, -1.873900
    171, 00AB, -1.997067
    161, 00A1, -2.055718
    156, 009C, -2.085044
    147, 0093, -2.137830
    122, 007A, -2.284457
     99, 0063, -2.419355
     57, 0039, -2.665689
     -5, FFFB, -3.029325
    -70, FFBA, -3.410557
    -84, FFAC, -3.492669
    -52, FFCC, -3.304985
      5, 0005, -2.970675
     61, 003D, -2.642229
     66, 0042, -2.612903
     34, 0022, -2.800586
     26, 001A, -2.847507
     50, 0032, -2.706745
     55, 0037, -2.677419
     20, 0014, -2.882698
    -49, FFCF, -3.287390
   -106, FF96, -3.621701
   -122, FF86, -3.715543
   -108, FF94, -3.633431
   -106, FF96, -3.621701
   -121, FF87, -3.709677
   -131, FF7D, -3.768328
   -130, FF7E, -3.762463
   -121, FF87, -3.709677
   -117, FF8B, -3.686217
   -139, FF75, -3.815249
   -155, FF65, -3.909091
   -157, FF63, -3.920821
   -216, FF28, -4.266862
   -280, FEE8, -4.642229
   -283, FEE5, -4.659824
   -269, FEF3, -4.577713
   -267, FEF5, -4.565982
   -269, FEF3, -4.577713
   -258, FEFE, -4.513196
   -237, FF13, -4.390029
   -219, FF25, -4.284458
   -194, FF3E, -4.137830
   -180, FF4C, -4.055718
   -205, FF33, -4.202346
   -236, FF14, -4.384164
   -249, FF07, -4.460411
   -279, FEE9, -4.636364
   -295, FED9, -4.730205
   -262, FEFA, -4.536657
   -237, FF13, -4.390029
   -246, FF0A, -4.442815
   -261, FEFB, -4.530792
   -260, FEFC, -4.524927
   -230, FF1A, -4.348974
   -195, FF3D, -4.143695
   -172, FF54, -4.008798
   -171, FF55, -4.002933
   -172, FF54, -4.008798
   -168, FF58, -3.985337
   -172, FF54, -4.008798
   -209, FF2F, -4.225806
   -241, FF0F, -4.413490
   -242, FF0E, -4.419355
   -227, FF1D, -4.331378
   -215, FF29, -4.260997
   -180, FF4C, -4.055718
   -130, FF7E, -3.762463
   -101, FF9B, -3.592375
   -104, FF98, -3.609971
   -103, FF99, -3.604105
    -81, FFAF, -3.475073
    -56, FFC8, -3.328446
    -61, FFC3, -3.357771
    -68, FFBC, -3.398827
    -72, FFB8, -3.422287
   -120, FF88, -3.703812
   -152, FF68, -3.891496
   -108, FF94, -3.633431
    -38, FFDA, -3.222874
    -34, FFDE, -3.199414
    -77, FFB3, -3.451613
    -98, FF9E, -3.574780
    -83, FFAD, -3.486804
    -56, FFC8, -3.328446
    -51, FFCD, -3.299120
    -74, FFB6, -3.434018
    -84, FFAC, -3.492669
    -53, FFCB, -3.310850
    -29, FFE3, -3.170088
    -43, FFD5, -3.252199
    -92, FFA4, -3.539589
   -132, FF7C, -3.774194
   -126, FF82, -3.739003
   -113, FF8F, -3.662757
   -117, FF8B, -3.686217
   -122, FF86, -3.715543
   -123, FF85, -3.721408
   -126, FF82, -3.739003
   -121, FF87, -3.709677
   -105, FF97, -3.615836
    -75, FFB5, -3.439883
    -25, FFE7, -3.146628
     -7, FFF9, -3.041056
    -44, FFD4, -3.258065
    -82, FFAE, -3.480938
    -81, FFAF, -3.475073
    -50, FFCE, -3.293255
     -1, FFFF, -3.005865
     37, 0025, -2.782991
     44, 002C, -2.741935
     28, 001C, -2.835777
      9, 0009, -2.947214
     16, 0010, -2.906158
     41, 0029, -2.759531
     40, 0028, -2.765396
     27, 001B, -2.841642
     19, 0013, -2.888563
     18, 0012, -2.894428
     25, 0019, -2.853372
     49, 0031, -2.712610
     72, 0048, -2.577713
     44, 002C, -2.741935
      6, 0006, -2.964809
     16, 0010, -2.906158
     35, 0023, -2.794721
     34, 0022, -2.800586
      1, 0001, -2.994135
    -22, FFEA, -3.129032
     -7, FFF9, -3.041056
     28, 001C, -2.835777
     84, 0054, -2.507331
    108, 006C, -2.366569
     82, 0052, -2.519062
     44, 002C, -2.741935
     28, 001C, -2.835777
     55, 0037, -2.677419
    101, 0065, -2.407625
    102, 0066, -2.401760
     69, 0045, -2.595308
     49, 0031, -2.712610
     48, 0030, -2.718475
     57, 0039, -2.665689
     88, 0058, -2.483871
     59, 003B, -2.653959
     -4, FFFC, -3.023460
    -20, FFEC, -3.117302
      0, 0000, -3.000000
     13, 000D, -2.923754
    -30, FFE2, -3.175953
    -71, FFB9, -3.416422
   -101, FF9B, -3.592375
    -85, FFAB, -3.498534
    -10, FFF6, -3.058651
     26, 001A, -2.847507
     20, 0014, -2.882698
     25, 0019, -2.853372
     42, 002A, -2.753666
     36, 0024, -2.788856
     22, 0016, -2.870968
     38, 0026, -2.777126
     44, 002C, -2.741935
     25, 0019, -2.853372
      8, 0008, -2.953079
      5, 0005, -2.970675
      5, 0005, -2.970675
      4, 0004, -2.976540
      2, 0002, -2.988270
     32, 0020, -2.812317
     85, 0055, -2.501466
    106, 006A, -2.378299
     85, 0055, -2.501466
     57, 0039, -2.665689
     44, 002C, -2.741935
     37, 0025, -2.782991
     33, 0021, -2.806452
     51, 0033, -2.700880
     59, 003B, -2.653959
     48, 0030, -2.718475
     25, 0019, -2.853372
      9, 0009, -2.947214
      7, 0007, -2.958944
     35, 0023, -2.794721
     36, 0024, -2.788856
     -8, FFF8, -3.046921
    -49, FFCF, -3.287390
    -49, FFCF, -3.287390
    -26, FFE6, -3.152493
    -26, FFE6, -3.152493
    -33, FFDF, -3.193548
     -2, FFFE, -3.011730
     19, 0013, -2.888563
      5, 0005, -2.970675
    -42, FFD6, -3.246334
    -76, FFB4, -3.445748
    -86, FFAA, -3.504399
    -71, FFB9, -3.416422
    -38, FFDA, -3.222874
     -8, FFF8, -3.046921
     -7, FFF9, -3.041056
    -10, FFF6, -3.058651
     12, 000C, -2.929619
     32, 0020, -2.812317
     18, 0012, -2.894428
    -10, FFF6, -3.058651
    -17, FFEF, -3.099707
    -14, FFF2, -3.082111
    -20, FFEC, -3.117302
    -21, FFEB, -3.123167
    -24, FFE8, -3.140763
    -33, FFDF, -3.193548
    -33, FFDF, -3.193548
     -4, FFFC, -3.023460
     20, 0014, -2.882698
     11, 000B, -2.935484
    -12, FFF4, -3.070381
    -13, FFF3, -3.076246
      4, 0004, -2.976540
      8, 0008, -2.953079
     -5, FFFB, -3.029325
    -12, FFF4, -3.070381
    -11, FFF5, -3.064516
    -18, FFEE, -3.105572
    -21, FFEB, -3.123167
    -17, FFEF, -3.099707
    -12, FFF4, -3.070381
      3, 0003, -2.982405
      9, 0009, -2.947214
     11, 000B, -2.935484
     11, 000B, -2.935484
     25, 0019, -2.853372
     29, 001D, -2.829912
     23, 0017, -2.865103
     38, 0026, -2.777126
     52, 0034, -2.695015
     34, 0022, -2.800586
     -2, FFFE, -3.011730
    -20, FFEC, -3.117302
    -14, FFF2, -3.082111
      6, 0006, -2.964809
     43, 002B, -2.747801
     54, 0036, -2.683285
     50, 0032, -2.706745
     54, 0036, -2.683285
     58, 003A, -2.659824
     60, 003C, -2.648094
     67, 0043, -2.607038
     66, 0042, -2.612903
     45, 002D, -2.736070
     24, 0018, -2.859237
     35, 0023, -2.794721
     57, 0039, -2.665689
     52, 0034, -2.695015
     18, 0012, -2.894428
     10, 000A, -2.941349
     53, 0035, -2.689150
     81, 0051, -2.524927
     64, 0040, -2.624633
     37, 0025, -2.782991
     36, 0024, -2.788856
     52, 0034, -2.695015
     49, 0031, -2.712610
     39, 0027, -2.771261
     39, 0027, -2.771261
     40, 0028, -2.765396
     24, 0018, -2.859237
     -5, FFFB, -3.029325
    -29, FFE3, -3.170088
    -24, FFE8, -3.140763
    -22, FFEA, -3.129032
    -38, FFDA, -3.222874
    -39, FFD9, -3.228739
     -4, FFFC, -3.023460
     18, 0012, -2.894428
      3, 0003, -2.982405
     -5, FFFB, -3.029325
     17, 0011, -2.900293
     51, 0033, -2.700880
     71, 0047, -2.583578
     65, 0041, -2.618768
     36, 0024, -2.788856
      6, 0006, -2.964809
    -11, FFF5, -3.064516
     -5, FFFB, -3.029325
     16, 0010, -2.906158
     29, 001D, -2.829912
     28, 001C, -2.835777
     42, 002A, -2.753666
     60, 003C, -2.648094
     77, 004D, -2.548387
     85, 0055, -2.501466
     91, 005B, -2.466276
     98, 0062, -2.425220
    102, 0066, -2.401760
    101, 0065, -2.407625
     76, 004C, -2.554252
     37, 0025, -2.782991
     24, 0018, -2.859237
     43, 002B, -2.747801
     41, 0029, -2.759531
     10, 000A, -2.941349
      9, 0009, -2.947214
     33, 0021, -2.806452
     25, 0019, -2.853372
    -11, FFF5, -3.064516
    -24, FFE8, -3.140763
     -3, FFFD, -3.017595
      5, 0005, -2.970675
    -24, FFE8, -3.140763
    -54, FFCA, -3.316715
    -33, FFDF, -3.193548
      7, 0007, -2.958944
     24, 0018, -2.859237
     27, 001B, -2.841642
     20, 0014, -2.882698
     17, 0011, -2.900293
     22, 0016, -2.870968
     17, 0011, -2.900293
      9, 0009, -2.947214
     60, 003C, -2.648094
     41, 0029, -2.759531
     13, 000D, -2.923754
    -21, FFEB, -3.123167
    -38, FFDA, -3.222874
    -45, FFD3, -3.263930
     -1, FFFF, -3.005865
     59, 003B, -2.653959
     60, 003C, -2.648094
     19, 0013, -2.888563
      2, 0002, -2.988270
      6, 0006, -2.964809
     54, 0036, -2.683285
     92, 005C, -2.460411
     84, 0054, -2.507331
     53, 0035, -2.689150
     22, 0016, -2.870968
      0, 0000, -3.000000
      5, 0005, -2.970675
     35, 0023, -2.794721
     54, 0036, -2.683285
     34, 0022, -2.800586
    -17, FFEF, -3.099707
    -65, FFBF, -3.381232
    -82, FFAE, -3.480938
    -94, FFA2, -3.551320
    -93, FFA3, -3.545455
    -87, FFA9, -3.510264
    -74, FFB6, -3.434018
    -37, FFDB, -3.217009
    -50, FFCE, -3.293255
   -114, FF8E, -3.668622
   -142, FF72, -3.832844
   -104, FF98, -3.609971
    -52, FFCC, -3.304985
    -33, FFDF, -3.193548
    -54, FFCA, -3.316715
    -66, FFBE, -3.387097
    -44, FFD4, -3.258065
    -35, FFDD, -3.205279
    -52, FFCC, -3.304985
    -69, FFBB, -3.404692
    -57, FFC7, -3.334311
    -24, FFE8, -3.140763
    -29, FFE3, -3.170088
    -72, FFB8, -3.422287
    -77, FFB3, -3.451613
    -39, FFD9, -3.228739
      3, 0003, -2.982405
     -8, FFF8, -3.046921
    -58, FFC6, -3.340176
    -83, FFAD, -3.486804
    -52, FFCC, -3.304985
    -27, FFE5, -3.158358
    -33, FFDF, -3.193548
    -34, FFDE, -3.199414
     -9, FFF7, -3.052786
     11, 000B, -2.935484
     27, 001B, -2.841642
     54, 0036, -2.683285
     66, 0042, -2.612903
     71, 0047, -2.583578
     91, 005B, -2.466276
    122, 007A, -2.284457
    122, 007A, -2.284457
     93, 005D, -2.454545
     76, 004C, -2.554252
     97, 0061, -2.431085
    150, 0096, -2.120234
    180, 00B4, -1.944282
    150, 0096, -2.120234
    114, 0072, -2.331378
    140, 008C, -2.178886
    151, 0097, -2.114369
    123, 007B, -2.278592
    106, 006A, -2.378299
    109, 006D, -2.360704
    114, 0072, -2.331378
     93, 005D, -2.454545
     75, 004B, -2.560117
     64, 0040, -2.624633
     65, 0041, -2.618768
     89, 0059, -2.478006
     92, 005C, -2.460411
     67, 0043, -2.607038
     44, 002C, -2.741935
     25, 0019, -2.853372
      6, 0006, -2.964809
     -1, FFFF, -3.005865
     35, 0023, -2.794721
     67, 0043, -2.607038
     45, 002D, -2.736070
     26, 001A, -2.847507
     24, 0018, -2.859237
     34, 0022, -2.800586
     21, 0015, -2.876833
     -1, FFFF, -3.005865
     12, 000C, -2.929619
     48, 0030, -2.718475
     51, 0033, -2.700880
     21, 0015, -2.876833
      3, 0003, -2.982405
     22, 0016, -2.870968
     57, 0039, -2.665689
     59, 003B, -2.653959
     48, 0030, -2.718475
     26, 001A, -2.847507
      1, 0001, -2.994135
    -10, FFF6, -3.058651
    -10, FFF6, -3.058651
     -2, FFFE, -3.011730
     13, 000D, -2.923754
     24, 0018, -2.859237
      5, 0005, -2.970675
    -28, FFE4, -3.164223
    -54, FFCA, -3.316715
    -65, FFBF, -3.381232
    -50, FFCE, -3.293255
    -18, FFEE, -3.105572
      3, 0003, -2.982405
      0, 0000, -3.000000
    -22, FFEA, -3.129032
    -28, FFE4, -3.164223
    -11, FFF5, -3.064516
     -2, FFFE, -3.011730
     -3, FFFD, -3.017595
    -19, FFED, -3.111437
    -39, FFD9, -3.228739
    -44, FFD4, -3.258065
    -40, FFD8, -3.234604
    -26, FFE6, -3.152493
     -5, FFFB, -3.029325
      3, 0003, -2.982405
    -20, FFEC, -3.117302
    -49, FFCF, -3.287390
    -71, FFB9, -3.416422
    -78, FFB2, -3.457478
    -60, FFC4, -3.351906
    -37, FFDB, -3.217009
    -33, FFDF, -3.193548
    -26, FFE6, -3.152493
     -6, FFFA, -3.035191
     11, 000B, -2.935484
      6, 0006, -2.964809
     10, 000A, -2.941349
     54, 0036, -2.683285
     88, 0058, -2.483871
     76, 004C, -2.554252
     67, 0043, -2.607038
     59, 003B, -2.653959
     28, 001C, -2.835777
      1, 0001, -2.994135
      6, 0006, -2.964809
     39, 0027, -2.771261
     40, 0028, -2.765396
     12, 000C, -2.929619
     -7, FFF9, -3.041056
    -14, FFF2, -3.082111
      3, 0003, -2.982405
     26, 001A, -2.847507
     33, 0021, -2.806452
     25, 0019, -2.853372
     29, 001D, -2.829912
     21, 0015, -2.876833
     -7, FFF9, -3.041056
    -23, FFE9, -3.134897
    -14, FFF2, -3.082111
      7, 0007, -2.958944
     21, 0015, -2.876833
     26, 001A, -2.847507
     39, 0027, -2.771261
     48, 0030, -2.718475
     24, 0018, -2.859237
     -3, FFFD, -3.017595
    -10, FFF6, -3.058651
     -2, FFFE, -3.011730
     17, 0011, -2.900293
     23, 0017, -2.865103
     12, 000C, -2.929619
      6, 0006, -2.964809
      4, 0004, -2.976540
     -3, FFFD, -3.017595
      1, 0001, -2.994135
      9, 0009, -2.947214
     17, 0011, -2.900293
     35, 0023, -2.794721
     43, 002B, -2.747801
     57, 0039, -2.665689
     67, 0043, -2.607038
     34, 0022, -2.800586
     -7, FFF9, -3.041056
     -4, FFFC, -3.023460
     20, 0014, -2.882698
     20, 0014, -2.882698
     23, 0017, -2.865103
     43, 002B, -2.747801
     57, 0039, -2.665689
     67, 0043, -2.607038
     76, 004C, -2.554252
    101, 0065, -2.407625
    121, 0079, -2.290323
     93, 005D, -2.454545
     40, 0028, -2.765396
    -14, FFF2, -3.082111
    -60, FFC4, -3.351906
    -59, FFC5, -3.346041
    -25, FFE7, -3.146628
      2, 0002, -2.988270
     18, 0012, -2.894428
     26, 001A, -2.847507
     33, 0021, -2.806452
     35, 0023, -2.794721
     51, 0033, -2.700880
     85, 0055, -2.501466
     86, 0056, -2.495601
     34, 0022, -2.800586
    -37, FFDB, -3.217009
    -76, FFB4, -3.445748
    -67, FFBD, -3.392962
    -51, FFCD, -3.299120
    -55, FFC9, -3.322581
    -71, FFB9, -3.416422
    -76, FFB4, -3.445748
    -54, FFCA, -3.316715
     -9, FFF7, -3.052786
     12, 000C, -2.929619
      3, 0003, -2.982405
     -6, FFFA, -3.035191
      4, 0004, -2.976540
     33, 0021, -2.806452
     54, 0036, -2.683285
     48, 0030, -2.718475
     51, 0033, -2.700880
     64, 0040, -2.624633
     59, 003B, -2.653959
     40, 0028, -2.765396
     40, 0028, -2.765396
     89, 0059, -2.478006
    129, 0081, -2.243402
    134, 0086, -2.214076
    144, 0090, -2.155425
    150, 0096, -2.120234
    132, 0084, -2.225806
     89, 0059, -2.478006
     52, 0034, -2.695015
     10, 000A, -2.941349
    -14, FFF2, -3.082111
    -19, FFED, -3.111437
     12, 000C, -2.929619
     55, 0037, -2.677419
     53, 0035, -2.689150
     20, 0014, -2.882698
      5, 0005, -2.970675
     28, 001C, -2.835777
     36, 0024, -2.788856
    -10, FFF6, -3.058651
    -72, FFB8, -3.422287
    -88, FFA8, -3.516129
    -81, FFAF, -3.475073
    -57, FFC7, -3.334311
     -5, FFFB, -3.029325
     43, 002B, -2.747801
     52, 0034, -2.695015
     35, 0023, -2.794721
     34, 0022, -2.800586
     49, 0031, -2.712610
     70, 0046, -2.589443
     84, 0054, -2.507331
     88, 0058, -2.483871
    112, 0070, -2.343108
    117, 0075, -2.313783
     87, 0057, -2.489736
     44, 002C, -2.741935
     40, 0028, -2.765396
     54, 0036, -2.683285
     33, 0021, -2.806452
    -19, FFED, -3.111437
    -12, FFF4, -3.070381
     36, 0024, -2.788856
     49, 0031, -2.712610
     24, 0018, -2.859237
     36, 0024, -2.788856
     96, 0060, -2.436950
    122, 007A, -2.284457
     91, 005B, -2.466276
     43, 002B, -2.747801
     20, 0014, -2.882698
      8, 0008, -2.953079
     40, 0028, -2.765396
    112, 0070, -2.343108
    167, 00A7, -2.020528
    183, 00B7, -1.926686
    204, 00CC, -1.803519
    219, 00DB, -1.715543
    231, 00E7, -1.645161
    245, 00F5, -1.563050
    258, 0102, -1.486804
    241, 00F1, -1.586510
    196, 00C4, -1.850440
    166, 00A6, -2.026393
    187, 00BB, -1.903226
    241, 00F1, -1.586510
    246, 00F6, -1.557185
    204, 00CC, -1.803519
    204, 00CC, -1.803519
    243, 00F3, -1.574780
    217, 00D9, -1.727273
    198, 00C6, -1.838710
    208, 00D0, -1.780059
    189, 00BD, -1.891496
    188, 00BC, -1.897361
    215, 00D7, -1.739003
    214, 00D6, -1.744868
    166, 00A6, -2.026393
    128, 0080, -2.249267
    122, 007A, -2.284457
    120, 0078, -2.296188
     99, 0063, -2.419355
     90, 005A, -2.472141
     91, 005B, -2.466276
    112, 0070, -2.343108
    167, 00A7, -2.020528
    209, 00D1, -1.774194
    185, 00B9, -1.914956
    149, 0095, -2.126100
    114, 0072, -2.331378
     51, 0033, -2.700880
      5, 0005, -2.970675
      3, 0003, -2.982405
     22, 0016, -2.870968
     19, 0013, -2.888563
    -19, FFED, -3.111437
    -88, FFA8, -3.516129
    -94, FFA2, -3.551320
    -38, FFDA, -3.222874
     11, 000B, -2.935484
    -11, FFF5, -3.064516
    -56, FFC8, -3.328446
    -69, FFBB, -3.404692
    -46, FFD2, -3.269795
    -41, FFD7, -3.240469
    -39, FFD9, -3.228739
     -1, FFFF, -3.005865
     11, 000B, -2.935484
    -21, FFEB, -3.123167
    -62, FFC2, -3.363636
    -71, FFB9, -3.416422
    -41, FFD7, -3.240469
     -9, FFF7, -3.052786
    -17, FFEF, -3.099707
    -56, FFC8, -3.328446
    -87, FFA9, -3.510264
    -66, FFBE, -3.387097
    -52, FFCC, -3.304985
    -77, FFB3, -3.451613
    -93, FFA3, -3.545455
    -54, FFCA, -3.316715
      2, 0002, -2.988270
    -38, FFDA, -3.222874
    -73, FFB7, -3.428153
    -30, FFE2, -3.175953
      1, 0001, -2.994135
     29, 001D, -2.829912
     36, 0024, -2.788856
    -11, FFF5, -3.064516
    -69, FFBB, -3.404692
    -89, FFA7, -3.521994
    -46, FFD2, -3.269795
      1, 0001, -2.994135
     17, 0011, -2.900293
     18, 0012, -2.894428
     39, 0027, -2.771261
     75, 004B, -2.560117
     82, 0052, -2.519062
     55, 0037, -2.677419
     37, 0025, -2.782991
     51, 0033, -2.700880
     69, 0045, -2.595308
     69, 0045, -2.595308
     66, 0042, -2.612903
     80, 0050, -2.530792
    104, 0068, -2.390029
    130, 0082, -2.237537
    105, 0069, -2.384164
     59, 003B, -2.653959
     58, 003A, -2.659824
     72, 0048, -2.577713
     52, 0034, -2.695015
     25, 0019, -2.853372
      9, 0009, -2.947214
      8, 0008, -2.953079
     20, 0014, -2.882698
     50, 0032, -2.706745
     76, 004C, -2.554252
     70, 0046, -2.589443
     41, 0029, -2.759531
     19, 0013, -2.888563
      7, 0007, -2.958944
      1, 0001, -2.994135
     10, 000A, -2.941349
     35, 0023, -2.794721
     70, 0046, -2.589443
     93, 005D, -2.454545
     73, 0049, -2.571847
     35, 0023, -2.794721
     19, 0013, -2.888563
     28, 001C, -2.835777
     37, 0025, -2.782991
     17, 0011, -2.900293
    -10, FFF6, -3.058651
    -13, FFF3, -3.076246
      7, 0007, -2.958944
     20, 0014, -2.882698
     -1, FFFF, -3.005865
    -35, FFDD, -3.205279
    -20, FFEC, -3.117302
     38, 0026, -2.777126
     56, 0038, -2.671554
     28, 001C, -2.835777
      0, 0000, -3.000000
    -26, FFE6, -3.152493
    -42, FFD6, -3.246334
    -25, FFE7, -3.146628
     -1, FFFF, -3.005865
    -14, FFF2, -3.082111
    -53, FFCB, -3.310850
    -59, FFC5, -3.346041
    -26, FFE6, -3.152493
     34, 0022, -2.800586
     80, 0050, -2.530792
     58, 003A, -2.659824
     -4, FFFC, -3.023460
    -46, FFD2, -3.269795
    -65, FFBF, -3.381232
   -100, FF9C, -3.586510
   -101, FF9B, -3.592375
    -41, FFD7, -3.240469
     12, 000C, -2.929619
     56, 0038, -2.671554
     91, 005B, -2.466276
     93, 005D, -2.454545
     60, 003C, -2.648094
     37, 0025, -2.782991
     -1, FFFF, -3.005865
    -57, FFC7, -3.334311
    -89, FFA7, -3.521994
   -122, FF86, -3.715543
   -162, FF5E, -3.950147
   -149, FF6B, -3.873900
   -105, FF97, -3.615836
    -91, FFA5, -3.533724
    -85, FFAB, -3.498534
    -76, FFB4, -3.445748
    -77, FFB3, -3.451613
    -71, FFB9, -3.416422
    -81, FFAF, -3.475073
    -94, FFA2, -3.551320
    -86, FFAA, -3.504399
    -58, FFC6, -3.340176
    -41, FFD7, -3.240469
    -17, FFEF, -3.099707
     17, 0011, -2.900293
     60, 003C, -2.648094
     77, 004D, -2.548387
     58, 003A, -2.659824
     52, 0034, -2.695015
     74, 004A, -2.565982
     83, 0053, -2.513196
     84, 0054, -2.507331
     71, 0047, -2.583578
     54, 0036, -2.683285
     38, 0026, -2.777126
     20, 0014, -2.882698
      2, 0002, -2.988270
     -3, FFFD, -3.017595
      8, 0008, -2.953079
     34, 0022, -2.800586
     45, 002D, -2.736070
     56, 0038, -2.671554
     60, 003C, -2.648094
     55, 0037, -2.677419
     42, 002A, -2.753666
     23, 0017, -2.865103
     17, 0011, -2.900293
     23, 0017, -2.865103
      9, 0009, -2.947214
     -3, FFFD, -3.017595
      4, 0004, -2.976540
     12, 000C, -2.929619
      2, 0002, -2.988270
      3, 0003, -2.982405
     26, 001A, -2.847507
     44, 002C, -2.741935
     37, 0025, -2.782991
     21, 0015, -2.876833
     20, 0014, -2.882698
     26, 001A, -2.847507
     27, 001B, -2.841642
     24, 0018, -2.859237
     32, 0020, -2.812317
     44, 002C, -2.741935
     50, 0032, -2.706745
     33, 0021, -2.806452
     24, 0018, -2.859237
     48, 0030, -2.718475
     75, 004B, -2.560117
     72, 0048, -2.577713
     61, 003D, -2.642229
     76, 004C, -2.554252
     96, 0060, -2.436950
     88, 0058, -2.483871
     71, 0047, -2.583578
     59, 003B, -2.653959
     67, 0043, -2.607038
     74, 004A, -2.565982
     64, 0040, -2.624633
     36, 0024, -2.788856
     22, 0016, -2.870968
     27, 001B, -2.841642
     32, 0020, -2.812317
     20, 0014, -2.882698
     20, 0014, -2.882698
     37, 0025, -2.782991
     49, 0031, -2.712610
     44, 002C, -2.741935
     27, 001B, -2.841642
      8, 0008, -2.953079
      4, 0004, -2.976540
     12, 000C, -2.929619
      9, 0009, -2.947214
     -9, FFF7, -3.052786
    -11, FFF5, -3.064516
      8, 0008, -2.953079
     33, 0021, -2.806452
     41, 0029, -2.759531
     21, 0015, -2.876833
     -6, FFFA, -3.035191
    -21, FFEB, -3.123167
    -21, FFEB, -3.123167
    -13, FFF3, -3.076246
     -6, FFFA, -3.035191
    -10, FFF6, -3.058651
    -12, FFF4, -3.070381
     -6, FFFA, -3.035191
    -10, FFF6, -3.058651
    -17, FFEF, -3.099707
    -13, FFF3, -3.076246
      0, 0000, -3.000000
      3, 0003, -2.982405
    -20, FFEC, -3.117302
    -35, FFDD, -3.205279
    -37, FFDB, -3.217009
    -24, FFE8, -3.140763
     -3, FFFD, -3.017595
      1, 0001, -2.994135
     -9, FFF7, -3.052786
    -18, FFEE, -3.105572
    -19, FFED, -3.111437
    -14, FFF2, -3.082111
      1, 0001, -2.994135
     32, 0020, -2.812317
     35, 0023, -2.794721
     25, 0019, -2.853372
     33, 0021, -2.806452
     41, 0029, -2.759531
     44, 002C, -2.741935
     29, 001D, -2.829912
     25, 0019, -2.853372
     38, 0026, -2.777126
     54, 0036, -2.683285
     52, 0034, -2.695015
     24, 0018, -2.859237
     16, 0010, -2.906158
     19, 0013, -2.888563
      1, 0001, -2.994135
    -14, FFF2, -3.082111
     -5, FFFB, -3.029325
     23, 0017, -2.865103
     35, 0023, -2.794721
      4, 0004, -2.976540
    -21, FFEB, -3.123167
